 1.130104,-.0332524,-.1975291, .0007938, .0313393,-.5562746,-.0052565,-.0240011, .1179513, .0417768,-.0475107,-.0083785, .3946968,-.0000715, -.031948,-.1910021,-.0626997,-.0197256,-.0028485,-.0106439,-.0086403,-.0359738, .0540593, .3593987, .0161527,-.0021387, .2304076, .0091685,
 .1195689, .5408308,-.0030088, .1179555,-.0069758, .4620232,-.0011583,-.1710046, .0738799,-.0465172,-.1055903,-.0351253,-.1453209,-.0065591, .0221506,  .149274, .1751814, .0333986, .0024621,  .120272, .0060021,-.0283307, .0069537,-.1808174, .0316321,  .017735,-.3785245, .0007935,
-.1234577,-.0661361, 1.020235, .0214379,-.0239091, -.081204,-.0000811, .0364167, .0138967, -.160471, .0019185, .0113551, .2283827, .0026028, .0418158,-.0180838, .1282885,-.0280223, .0049485,-.1465254,-.0000932, .0163792, .0492669, -.079674,  .029735, .0087423, .0083408,-.0011795,
 .4596415,-.3170415, .6632861, .6220064, .1077657,-.1551639,-.0063134,-.3759356,-.0765798,-.3002763, .1533543, .0345711,-.5172923, .0197183,  .248469, -.083639,-.3837081,-.0155227, -.039096,  .901978,-.0221686, -.160653, .2726019, .4957365, .0250531,-.0387885,-.0218428,-.0020799,
 .7383397, .1085543,-.7845977, .2885523, .7959117, 1.868158, .0102086, .2773544, .2438583,  .792167,-.3193376, .0706629,-3.900951,-.0444227,-.6101473, .1421706, .6025796, .1232605,-.1240612, 3.440645, .0034379,-.3199976, -.427803,-.8100619,-.0066619, .0724707,-2.040507, .0342734,
 .0362016,  .140526,-.1412322, .0084849, .0228492, 1.090719,-.0004239,-.0902742, .0013122, .1928779,-.0225149,-.0100169,-.4879935,-.0010772, .1127906, .0207325,-.1019511, .0170043,-.0126352, .4129235, .0042569,-.0438207,-.0195078, .0768322,-.0257698, .0090547,-.1032305,-.0031274,
 .8040297, 6.033161, .5545402, .3280781,-.0217683, 1.799625, .8593104, .2005527,-1.390838,  2.93067,-.1962444,-.2439415,-.6729037, .0257488,-1.790952, -.477512,-3.181062,-1.000398, .2428619, 3.150117, .0467388, 1.227749,-2.799829, 1.585609, .7452277,-.1484077,-4.396774,-.0298182,
        1, 5.82e-13, 9.87e-14,-2.58e-13, 7.17e-14,-4.03e-13,-3.71e-15,-3.04e-12,-7.71e-13,-5.40e-13, 2.91e-14,-1.21e-13, 1.10e-12, 1.29e-14, 1.36e-12, 6.94e-14, 9.15e-13, 5.14e-13, 1.59e-13,-1.37e-12,-5.48e-15, 1.83e-13, 3.72e-13,-3.89e-13,-3.98e-13,-7.77e-14, 5.84e-13,-4.20e-15,
 7.35e-16,        1,-7.56e-16,-1.34e-16,-1.21e-16, 1.44e-15, 1.89e-17,-1.02e-15, 8.42e-16, 6.43e-17, 8.28e-16,-9.70e-17, 7.26e-16,-2.23e-17,-1.17e-15,-6.46e-16,-2.72e-15,-8.07e-16,-1.57e-16,-4.89e-15, 5.41e-18, 1.28e-15, 1.89e-16, 3.12e-15, 2.77e-16, 3.70e-16, 2.85e-15, 9.16e-19,
 1.49e-16,-6.19e-16,        1,-9.43e-16,-2.74e-16, 1.38e-15, 9.11e-18, 5.46e-15,-8.38e-16, 1.35e-14, 1.85e-16, 3.61e-16,-2.55e-16,-2.31e-17,-2.63e-15, 4.99e-15,-2.43e-14, 2.80e-15,-1.06e-15,-1.72e-15,-2.65e-16,-2.59e-15,-3.35e-16, 1.13e-14,-2.34e-15, 9.23e-16,-1.13e-15, 2.74e-16,
