source,alpha,phi,nu,real,mean,std,min,max,corr,coef,se
aggregate,2,0,1,0,9.80312159005601,2.60898132705031,-2.42927140530115,16.6122376605693,0.520165119657663,-0.273330553619646,0.0430116008352345
aggregate,2,0,1,1,6.18917828034315,2.35945447957794,-3.21392801910238,11.1280604970823,0.196548164675714,-0.306843282611302,0.04975867309621
aggregate,2,0.8,1,0,8.47886838792961,6.77894633207747,-21.314351276259,28.3833071325751,0.14150458489052,-0.953787266804051,0.161496266935554
aggregate,2,0.8,1,1,4.86591333283661,6.96553888672241,-22.098058243615,25.7076894448752,-0.0498175101108967,-0.906264086226296,0.165424908682892
aggregate,2,0,0.34,0,8.77201541313878,2.14064315235672,0.247788348862321,13.8362540746712,0.706782739492346,-0.282252854948896,0.0358750803573298
aggregate,2,0,0.34,1,5.15810695142456,1.38744348135392,0.0269486400469596,8.24111008585014,0.261458884494858,-0.311784385513459,0.0435713868010616
aggregate,2,0.8,0.34,0,8.33218183937157,3.19283594385316,-3.51471916864949,19.6003268109056,0.390031139617192,-0.640435479706958,0.0890924971015025
aggregate,2,0.8,0.34,1,4.71952339004672,3.09599795151235,-8.72814190173097,15.0399420630278,0.0331741987936033,-0.623464537987351,0.0930036597659236
